year,account_code,mode,return_margin,return_margin2,return_margin3,E_end,excess_return,upper_limit,acc_return,Emean_return
2012,163402.OF,Random_without_alpha,57075355.33551152,57075355.33551152,57075355.33551152,2587260744.065261,812050486.5741453,93036199.16196597,1884120864.4382124,1902511844.5170507
2013,163402.OF,Random_without_alpha,33852818.16310373,32084434.768103734,31410452.137103733,740839854.7225823,456957479.56449544,43814981.711653784,4156787.6044108495,796455038.6516684
2014,163402.OF,Random_without_alpha,208063423.40031913,209813380.80631912,83903698.704,9078631838.795216,2601942532.5590334,312944749.18138677,3070496990.1743326,6959766146.268921
2015,163402.OF,Random_without_alpha,78072424.35724413,78072424.35724413,61299804.85487762,1938696137.3153179,1131332761.03459,78072424.35724413,740420376.8024945,1334378114.3788843
2016,163402.OF,Random_without_alpha,27061448.302204754,26218044.278204754,25361609.666204754,1063965888.6120735,359667453.6860287,40318567.087716095,586870256.0697417,386585755.9401585
2017,163402.OF,Random_without_alpha,11795526.124,16248319.364,16719188.819,473479289.9054072,117955261.23973617,25683047.303033024,271006216.9726951,479805722.1481391
2018,163402.OF,Random_without_alpha,35494868.23414803,35501444.95314803,35373489.12014803,1881721740.9048238,379325453.1349715,87217482.40191509,111378515.01340827,1854596473.958902
2007,519005.OF,Random_without_alpha,0.0,1153098.329,3927484.77,1809321833.41599,-441007414.84514505,78726335.91315615,-365530237.8202886,1541380755.4882257
2008,519005.OF,Random_without_alpha,10850260.821,13357642.947,420046.18,377704814.0695937,108502608.21006602,36424969.49829971,-73531220.43175507,369226565.2400159
2009,519005.OF,Random_without_alpha,0.0,0.0,14082436.025450328,884648894.6033257,-137223851.5395351,37196262.145714656,217763118.2703185,770460870.6754775
2010,519005.OF,Random_without_alpha,7699995.772,1070753.3599999999,568842.127,339361502.58322316,76999957.72050281,25257356.543831173,114389843.13944869,266565330.57206208
2011,519005.OF,Random_without_alpha,5569401.091,0.0,11010886.804,1271745542.010263,-674667245.9782004,86063860.82020368,153248099.1520613,1328698377.7846491
2012,519005.OF,Random_without_alpha,0.0,0.0,0.0,1750620650.8077056,-1261751335.9234905,110932807.01283138,-399884564.9618969,2680253806.916955
2013,519005.OF,Random_without_alpha,13782216.134,1764379.716,5032303.85,336538363.72106594,25120429.73785633,38530931.28174114,-206728832.78852302,549875516.7543199
2014,519005.OF,Random_without_alpha,36284410.082232684,36284410.082232684,36284410.082232684,1852944682.4999769,-380335053.3983376,77499295.34709333,909671090.9039322,1209480336.0744228
2015,519005.OF,Random_without_alpha,59515560.77995152,59515560.77995152,59515560.77995152,6388122958.560165,532890854.2761664,89189457.44196667,2021934962.8227496,1983852025.998384
2016,519005.OF,Random_without_alpha,8635308.11568445,8635308.11568445,8635308.11568445,936061622.1943383,-140500117.04283753,35051562.98683496,403643954.44343126,287843603.85614836
2017,519005.OF,Random_without_alpha,54067731.35796744,39871935.40621081,40593411.48021081,2075523270.187867,609643637.893912,54067731.35796744,173000022.27893946,473193198.39188766
2018,519005.OF,Random_without_alpha,29185047.482727367,29185047.482727367,29185047.482727367,1163927088.3382785,553208981.6304704,62898338.67496133,-26752278.47401078,1123776373.0744653
