year,account_code,mode,return_margin,return_margin2,return_margin3,E_end,excess_return,upper_limit,acc_return,Emean_return,ret_exc,ret_exc2,ret_exc3,ret_emean,ret_emean2,ret_emean3,year2
2011-12-30--2015-01-05,161005.OF,mode1,0.0,0.0,0.0,2461021990.0374365,-244585876.28692877,37551025.53274352,759625987.7288814,1251700851.0914507,-0.0,-0.0,-0.0,0.0,0.0,0.0,2012
2011-12-30--2015-01-05,161005.OF,mode2,0.0,0.0,34881146.116,13844289655.383104,-3083434686.5694833,120257845.12050207,2834109776.465571,4008594837.350069,-0.0,-0.0,-0.011312432291149803,0.0,0.0,0.00870158934272804,2012
2012-12-31--2016-01-04,161005.OF,mode1,47307755.53503197,47307755.53503197,47307755.53503197,4790559749.275637,1323585212.5663812,47307755.53503197,2302684130.1458244,1576925184.5010657,0.03574213060548179,0.03574213060548179,0.03574213060548179,0.029999999999999995,0.029999999999999995,0.029999999999999995,2013
2012-12-31--2016-01-04,161005.OF,mode2,153605169.40654358,153605169.40654358,153605169.40654358,13999441505.14764,2416628418.847683,153605169.40654358,8087757324.094223,5120172313.551453,0.06356176572639449,0.06356176572639449,0.06356176572639449,0.030000000000000002,0.030000000000000002,0.030000000000000002,2013
2013-12-31--2017-01-03,161005.OF,mode1,25778155.06,37053600.72,3119866.848,2292436994.3243937,257781550.60204387,40166760.90394295,722394560.5093875,1338892030.1314318,0.09999999999920713,0.14374031280928376,0.012102754602544718,0.019253348649382503,0.027674823575103848,0.0023301855398255972,2014
2013-12-31--2017-01-03,161005.OF,mode2,9873276.798,120376893.015,0.0,7355455085.057506,98732767.98353094,130490688.79131906,121058207.66074646,4349689626.377302,0.09999999999642374,1.2192192670530557,0.0,0.002269880760716045,0.027674823574770212,0.0,2014
2014-12-31--2018-01-02,161005.OF,mode1,42276429.2826119,42276429.2826119,42276429.2826119,2335639949.6480985,656624095.3319175,42276429.2826119,860895491.8572448,1409214309.4203966,0.06438452317416336,0.06438452317416336,0.06438452317416336,0.030000000000000002,0.030000000000000002,0.030000000000000002,2015
2014-12-31--2018-01-02,161005.OF,mode2,70229004.337,139795131.31447792,20231235.702,7494074989.644635,702290043.3730145,139795131.31447792,1175431884.902122,4659837710.482597,0.09999999999957077,0.19905612023638944,0.028807521753877945,0.015071126657268652,0.03,0.004341618090365801,2015
2015-12-31--2019-01-02,161005.OF,mode1,0.0,0.0,0.0,824828948.0410643,-92519536.95861048,29306612.842113804,-279011035.0942229,976887094.7371268,-0.0,-0.0,-0.0,0.0,0.0,0.0,2016
2015-12-31--2019-01-02,161005.OF,mode2,0.0,0.0,0.0,1509499559.8320892,-217501732.20218748,37366251.77888386,-648612763.410681,1245541725.9627953,-0.0,-0.0,-0.0,0.0,0.0,0.0,2016
2016-12-30--2020-01-02,161005.OF,mode1,21907670.696,25463813.798,15094960.658,2364855719.502955,219076706.95712572,39639773.647422634,574596836.3308289,1321325788.2474213,0.10000000000131198,0.11623241079200347,0.06890262715585802,0.016580067452598404,0.0192714121108426,0.01142410205890376,2017
2016-12-30--2020-01-02,161005.OF,mode2,49117645.481,82469429.95,8172072.063,13303313707.28236,491176454.8113022,128380986.52495348,1453783280.2623763,4279366217.49845,0.09999999999973488,0.16790183882426268,0.01663775203992526,0.011477785023435608,0.01927141211069531,0.0019096454118799568,2017
