year,account_code,mode,return_margin,return_margin2,return_margin3,E_end,excess_return,upper_limit,acc_return,Emean_return
2007,519005.OF,Random_without_alpha,0.0,0.0,2401219.3970523104,1402658564.9376488,-391771430.1102549,29973314.629396893,407992109.24324083,999110487.646563
2008,519005.OF,Random_without_alpha,15851629.57186836,15821718.0932129,15188875.504627619,765806477.6019921,158519176.9646645,30024132.380506862,-238204389.0936753,1000804412.6835622
2009,519005.OF,Random_without_alpha,1128033.2127494,0.0,7511700.552749724,1324694115.331098,-21939803.290323623,30291152.820246905,307938440.5590964,1009705094.0082303
2010,519005.OF,Random_without_alpha,2428385.2472274997,740931.4906746,2307475.6818547,741804836.7434561,8360974.533565402,29712753.32765518,-250825895.2841628,990425110.9218395
2011,519005.OF,Random_without_alpha,898343.9611275002,0.0,1790067.4287196,769220786.7044901,-22014003.27084287,29988160.280869476,-232276807.7590495,999605342.6956494
2012,519005.OF,Random_without_alpha,13445.640467999998,0.0,0.0,1295436868.1364722,-315229126.2622757,29950050.52165617,301479945.8237566,998335017.3885391
2013,519005.OF,Random_without_alpha,6326259.031174617,2402589.336681,6424297.842712211,1608759483.221957,25134465.0283626,30005022.478652727,605739061.4336205,1000167415.955091
2014,519005.OF,Random_without_alpha,0.0,0.0,31374.0175406,962603928.9054404,-556167159.1896328,29964499.43427097,-39467865.407332264,998816647.8090324
2015,519005.OF,Random_without_alpha,2999.098345,0.0,186301.0183448555,950406723.1386392,-258759043.8705106,30137128.40561,-49951515.20499931,1004570946.8536668
2016,519005.OF,Random_without_alpha,0.0,0.0,1100.6419620000001,607421581.26031,-256448858.42591837,30030246.74547205,-396277331.78248084,1001008224.8490685
2017,519005.OF,Random_without_alpha,27756278.51885491,30058281.232316706,25993228.225511596,1677325065.4803512,350998612.3531135,30058281.232316706,672407383.3129988,1001942707.7438903
2018,519005.OF,Random_without_alpha,26001921.59737484,29907226.73627292,25688823.631972004,1732580753.4292614,362352326.93430275,29907226.73627292,741043760.6807631,996907557.8757639
2019,519005.OF,Random_without_alpha,21409501.176007744,30094734.33625846,20867989.59198041,2211468547.6168156,332761570.6350153,30094734.33625846,1215521856.4150476,1003157811.2086154
