,date,acc_code,acc_chName,net_values,hs300,hs300_return,nv_return
1,2006-10-10,161005.OF,富国天惠成长混合(LOF),1.7880373166999999,1464.333,0.08153696843774236,-0.0012424675405355856
2,2006-10-11,161005.OF,富国天惠成长混合(LOF),1.7770268238000002,1462.969,-0.09314821150653797,-0.006157865273371699
3,2006-10-12,161005.OF,富国天惠成长混合(LOF),1.7534487986,1453.386,-0.655037803261729,-0.013268243835273585
4,2006-10-13,161005.OF,富国天惠成长混合(LOF),1.7544497525,1457.851,0.30721363767093846,0.0005708486616771147
5,2006-10-16,161005.OF,富国天惠成长混合(LOF),1.7160874016,1445.253,-0.8641486681423673,-0.021865744998017522
6,2006-10-17,161005.OF,富国天惠成长混合(LOF),1.7235531456,1441.107,-0.28687018812622833,0.004350445083997068
7,2006-10-18,161005.OF,富国天惠成长混合(LOF),1.7457206624000001,1464.689,1.6363809210558349,0.012861522057843633
8,2006-10-19,161005.OF,富国天惠成长混合(LOF),1.7596184320000001,1466.506,0.1240536386905348,0.00796105006908343
9,2006-10-20,161005.OF,富国天惠成长混合(LOF),1.7604224352,1467.326,0.05591521616685757,0.0004569190600520745
10,2006-10-23,161005.OF,富国天惠成长混合(LOF),1.7235531456,1435.266,-2.1849268669675275,-0.02094343315717362
11,2006-10-24,161005.OF,富国天惠成长混合(LOF),1.7543349824,1467.196,2.2246747292836195,0.01785952285752379
12,2006-10-25,161005.OF,富国天惠成长混合(LOF),1.7778807904,1474.095,0.4702166581697411,0.013421500589236635
13,2006-10-26,161005.OF,富国天惠成长混合(LOF),1.7866099680000003,1483.54,0.6407321102099889,0.004909877899089254
14,2006-10-27,161005.OF,富国天惠成长混合(LOF),1.772252768,1466.174,-1.170578481200371,-0.00803600128576032
15,2006-10-30,161005.OF,富国天惠成长混合(LOF),1.762489872,1473.498,0.4995314335133531,-0.005508749189889861
16,2006-10-31,161005.OF,富国天惠成长混合(LOF),1.7698407584,1492.075,1.2607414465442095,0.004170739654610678
17,2006-11-01,161005.OF,富国天惠成长混合(LOF),1.7677733216,1507.292,1.0198549000552835,-0.0011681484846518542
18,2006-11-02,161005.OF,富国天惠成长混合(LOF),1.7577807104,1507.543,0.016652380560633,-0.0056526541485283355
19,2006-11-03,161005.OF,富国天惠成长混合(LOF),1.7736310592000002,1516.341,0.5835986104542293,0.009017250392054477
20,2006-11-06,161005.OF,富国天惠成长混合(LOF),1.7750093504000002,1536.311,1.3169860869026182,0.000777101411734149
21,2006-11-07,161005.OF,富国天惠成长混合(LOF),1.7784550784000002,1544.679,0.544681382871057,0.0019412449851170521
22,2006-11-08,161005.OF,富国天惠成长混合(LOF),1.78316424,1526.41,-1.1827052740407558,0.002647894600878331
23,2006-11-09,161005.OF,富国天惠成长混合(LOF),1.8056763296,1553.452,1.7716078904095174,0.012624798711755147
24,2006-11-10,161005.OF,富国天惠成长混合(LOF),1.7863802528,1532.411,-1.3544673411215757,-0.010686343107944807
25,2006-11-13,161005.OF,富国天惠成长混合(LOF),1.7551389856000001,1503.595,-1.8804354706407111,-0.017488587410788736
26,2006-11-14,161005.OF,富国天惠成长混合(LOF),1.7775362176000002,1521.932,1.2195438266288454,0.012760944964334886
27,2006-11-15,161005.OF,富国天惠成长混合(LOF),1.8300261408,1563.69,2.7437493922198914,0.029529594210390142
28,2006-11-16,161005.OF,富国天惠成长混合(LOF),1.8552948128,1562.188,-0.09605484463032651,0.013807820247285552
29,2006-11-17,161005.OF,富国天惠成长混合(LOF),1.888258944,1591.527,1.878071013219916,0.017767597350337283
30,2006-11-20,161005.OF,富国天惠成长混合(LOF),1.9051430112,1623.187,1.9892845047554866,0.008941605839416056
31,2006-11-21,161005.OF,富国天惠成长混合(LOF),1.9137573312,1642.638,1.1983215735463641,0.00452161331162948
32,2006-11-22,161005.OF,富国天惠成长混合(LOF),1.931904832,1654.639,0.730593106941394,0.009482655143440155
33,2006-11-23,161005.OF,富国天惠成长混合(LOF),1.9369585664,1665.731,0.6703577034023795,0.00261593341260391
34,2006-11-24,161005.OF,富国天惠成长混合(LOF),1.9476403232000001,1667.428,0.1018771938566381,0.005514705882353033
35,2006-11-27,161005.OF,富国天惠成长混合(LOF),1.9773884416,1682.936,0.9300551508070999,0.015273928171256612
36,2006-11-28,161005.OF,富国天惠成长混合(LOF),1.9963399456,1675.002,-0.47143801071460645,0.009584107806691389
37,2006-11-29,161005.OF,富国天惠成长混合(LOF),2.0355063872,1698.566,1.4068042903829414,0.019619124331166082
38,2006-11-30,161005.OF,富国天惠成长混合(LOF),2.0933946176,1746.672,2.8321537108360815,0.02843922807809518
39,2006-12-01,161005.OF,富国天惠成长混合(LOF),2.1207307264,1761.962,0.8753790064763141,0.013058268407769136
40,2006-12-04,161005.OF,富国天惠成长混合(LOF),2.1414050944,1814.449,2.9788951180558993,0.009748700173310088
41,2006-12-05,161005.OF,富国天惠成长混合(LOF),2.1629983232,1828.2,0.7578609263748927,0.010083673031538343
42,2006-12-06,161005.OF,富国天惠成长混合(LOF),2.1345136384,1813.099,-0.8260037195055306,-0.013169073916737495
43,2006-12-07,161005.OF,富国天惠成长混合(LOF),2.116825568,1809.449,-0.20131277994195926,-0.008286698235041023
44,2006-12-08,161005.OF,富国天惠成长混合(LOF),2.0750174016000003,1744.1,-3.6115414139884656,-0.019750406945197918
45,2006-12-11,161005.OF,富国天惠成长混合(LOF),2.1419793824,1823.929,4.577088469697848,0.032270563489427584
46,2006-12-12,161005.OF,富国天惠成长混合(LOF),2.1681669152,1837.038,0.7187231520525154,0.01222585661429565
47,2006-12-13,161005.OF,富国天惠成长混合(LOF),2.1990636096,1838.126,0.05922577540584165,0.014250145679927995
48,2006-12-14,161005.OF,富国天惠成长混合(LOF),2.2296157312,1871.026,1.7898664182977715,0.013893241408126977
49,2006-12-15,161005.OF,富国天惠成长混合(LOF),2.2818759392,1903.118,1.715208660916517,0.023439109828971683
50,2006-12-18,161005.OF,富国天惠成长混合(LOF),2.3603236800000005,1952.511,2.595372436181048,0.034378617808426215
51,2006-12-19,161005.OF,富国天惠成长混合(LOF),2.3444733312,1957.948,0.2784619395230104,-0.006715328467153392
52,2006-12-20,161005.OF,富国天惠成长混合(LOF),2.3597536879999996,1973.338,0.7860270037815035,0.006517607428777383
53,2006-12-21,161005.OF,富国天惠成长混合(LOF),2.336324232,1945.252,-1.4232736611771535,-0.009928771854090135
54,2006-12-22,161005.OF,富国天惠成长混合(LOF),2.322444826,1931.658,-0.6988297660148942,-0.005940701983867425
55,2006-12-25,161005.OF,富国天惠成长混合(LOF),2.3354328939999998,1976.017,2.2964210020614493,0.005592411864685509
56,2006-12-26,161005.OF,富国天惠成长混合(LOF),2.323081496,1975.135,-0.04463524352270562,-0.005288697453792013
57,2006-12-27,161005.OF,富国天惠成长混合(LOF),2.35828477,2020.623,2.303032450946394,0.015153697388841092
58,2006-12-28,161005.OF,富国天惠成长混合(LOF),2.3521890420000005,2017.623,-0.14846906127466628,-0.0025848142164780485
59,2006-12-29,161005.OF,富国天惠成长混合(LOF),2.3972974292,2079.9,3.0866519661998324,0.019177194687398647
60,2007-01-04,161005.OF,富国天惠成长混合(LOF),2.3752004152,2106.441,1.276070964950224,-0.009217468692390707
61,2007-01-05,161005.OF,富国天惠成长混合(LOF),2.3844365508,2112.342,0.2801407682437009,0.003888571061580137
62,2007-01-08,161005.OF,富国天惠成长混合(LOF),2.4329288688000004,2172.132,2.8305075598553624,0.020337013364323253
63,2007-01-09,161005.OF,富国天惠成长混合(LOF),2.4470147326000005,2241.967,3.215044021265744,0.005789673500379733
64,2007-01-10,161005.OF,富国天惠成长混合(LOF),2.453480375,2298.911,2.539912496481882,0.0026422572426154645
65,2007-01-11,161005.OF,富国天惠成长混合(LOF),2.4527876276000002,2274.111,-1.0787716444873325,-0.0002823529411762893
66,2007-01-12,161005.OF,富国天惠成长混合(LOF),2.4479383958,2215.127,-2.5937168414382556,-0.001977028808134107
67,2007-01-15,161005.OF,富国天惠成长混合(LOF),2.4837303447999997,2330.885,5.225795180140925,0.014621262145080527
68,2007-01-16,161005.OF,富国天惠成长混合(LOF),2.5202150411999997,2398.684,2.9087235105979046,0.014689475641502359
69,2007-01-17,161005.OF,富国天惠成长混合(LOF),2.4855776712,2352.885,-1.9093386206770036,-0.013743815283122407
70,2007-01-18,161005.OF,富国天惠成长混合(LOF),2.5038200194,2361.204,0.3535659413868489,0.0073392790784094775
71,2007-01-19,161005.OF,富国天惠成长混合(LOF),2.5368409788,2441.706,3.4093623422626735,0.013188232039103465
72,2007-01-22,161005.OF,富国天惠成长混合(LOF),2.5862569600000005,2538.738,3.9739428088393804,0.01947933733843099
73,2007-01-23,161005.OF,富国天惠成长混合(LOF),2.570092854,2555.875,0.6750204235332741,-0.0062500000000002
74,2007-01-24,161005.OF,富国天惠成长混合(LOF),2.5897206969999997,2584.712,1.1282633149117225,0.007637017070979191
75,2007-01-25,161005.OF,富国天惠成长混合(LOF),2.5467703582,2499.523,-3.29587977306562,-0.01658493089612123
76,2007-01-26,161005.OF,富国天惠成长混合(LOF),2.5864878758,2560.758,2.449867434706529,0.015595248889291868
77,2007-01-29,161005.OF,富国天惠成长混合(LOF),2.5934153498,2625.971,2.5466287716371556,0.002678332291759622
78,2007-01-30,161005.OF,富国天惠成长混合(LOF),2.5855642126,2600.462,-0.9714120986103812,-0.0030273350547590505
79,2007-01-31,161005.OF,富国天惠成长混合(LOF),2.4631788386,2430.742,-6.526532593054611,-0.04733410735018306
80,2007-02-01,161005.OF,富国天惠成长混合(LOF),2.4770337866,2440.766,0.4123843665843552,0.00562482422424293
81,2007-02-02,161005.OF,富国天惠成长混合(LOF),2.3927495196,2341.747,-4.056882142737166,-0.03402628880395253
82,2007-02-05,161005.OF,富国天惠成长混合(LOF),2.348413686,2315.042,-1.140387924058403,-0.018529241459177892
83,2007-02-06,161005.OF,富国天惠成长混合(LOF),2.348413686,2360.128,1.94752406219845,0.0
84,2007-02-07,161005.OF,富国天惠成长混合(LOF),2.3830510560000002,2414.897,2.320594476231788,0.014749262536873253
85,2007-02-08,161005.OF,富国天惠成长混合(LOF),2.3932113512,2456.488,1.722268071888776,0.00426356589147292
86,2007-02-09,161005.OF,富国天惠成长混合(LOF),2.3816655612,2442.878,-0.5540430077411196,-0.004824392126592025
87,2007-02-12,161005.OF,富国天惠成长混合(LOF),2.4698753968000005,2532.703,3.6770153892253243,0.0370370370370372
88,2007-02-13,161005.OF,富国天惠成长混合(LOF),2.51698222,2570.65,1.498280690629739,0.019072550486162854
89,2007-02-14,161005.OF,富国天惠成长混合(LOF),2.5765584963999997,2637.62,2.6051776787971836,0.02366972477064211
90,2007-02-15,161005.OF,富国天惠成长混合(LOF),2.6225107406,2719.446,3.1022664371668407,0.01783473740813779
91,2007-02-16,161005.OF,富国天惠成长混合(LOF),2.603575645,2727.702,0.3035912461582364,-0.0072202166064982976
92,2007-02-26,161005.OF,富国天惠成长混合(LOF),2.5599325588,2759.232,1.155918058497583,-0.01676274944567624
93,2007-02-27,161005.OF,富国天惠成长混合(LOF),2.3177018846,2504.284,-9.239817456451647,-0.09462384990077577
94,2007-02-28,161005.OF,富国天惠成长混合(LOF),2.3532629178,2593.021,3.543408016023745,0.015343230048819434
95,2007-03-01,161005.OF,富国天惠成长混合(LOF),2.3140072318000002,2520.642,-2.791300186153539,-0.01668138553625742
96,2007-03-02,161005.OF,富国天惠成长混合(LOF),2.3576503179999997,2556.497,1.4224550729536374,0.018860393174333634
97,2007-03-05,161005.OF,富国天惠成长混合(LOF),2.3239366112,2522.744,-1.32028318437298,-0.014299706170420978
98,2007-03-06,161005.OF,富国天惠成长混合(LOF),2.3807418979999997,2568.282,1.8050979409722117,0.024443561208266962
99,2007-03-07,161005.OF,富国天惠成长混合(LOF),2.4544040382,2638.742,2.743468201700593,0.030940834141610196
100,2007-03-08,161005.OF,富国天惠成长混合(LOF),2.4948143032,2677.663,1.4749831548518126,0.016464389876752472
101,2007-03-09,161005.OF,富国天惠成长混合(LOF),2.4770337866,2661.116,-0.6179642471812183,-0.007126990003702427
102,2007-03-12,161005.OF,富国天惠成长混合(LOF),2.4691826494,2665.987,0.18304350505577716,-0.0031695721077653616
103,2007-03-13,161005.OF,富国天惠成长混合(LOF),2.478881113,2690.44,0.9172212767729165,0.003927803235761695
104,2007-03-14,161005.OF,富国天惠成长混合(LOF),2.4294651318000002,2646.813,-1.621556325359419,-0.019934792734047413
105,2007-03-15,161005.OF,富国天惠成长混合(LOF),2.4671044072,2695.92,1.8553256312402868,0.015492823876057216
106,2007-03-16,161005.OF,富国天惠成长混合(LOF),2.445398322,2653.813,-1.561878690762336,-0.008798202920254572
107,2007-03-19,161005.OF,富国天惠成长混合(LOF),2.4809593552,2710.051,2.119139517366138,0.014542020774315434
108,2007-03-20,161005.OF,富国天惠成长混合(LOF),2.4527876276000002,2723.663,0.5022783704070544,-0.01135517498138483
109,2007-03-21,161005.OF,富国天惠成长混合(LOF),2.4687208178,2754.057,1.115923666033565,0.006495951798154653
110,2007-03-22,161005.OF,富国天惠成长混合(LOF),2.4763410392000003,2762.948,0.3228328244477176,0.003086708446356834
111,2007-03-23,161005.OF,富国天惠成长混合(LOF),2.4629479228,2767.986,0.18234147005300178,-0.005408429690414107
112,2007-03-26,161005.OF,富国天惠成长混合(LOF),2.4837303447999997,2816.664,1.7586071605853622,0.008438027376710844
113,2007-03-27,161005.OF,富国天惠成长混合(LOF),2.4832685131999996,2837.034,0.7231959509547425,-0.00018594272963923242
114,2007-03-28,161005.OF,富国天惠成长混合(LOF),2.4809593552,2850.919,0.48941958397395885,-0.0009298865538402978
115,2007-03-29,161005.OF,富国天惠成长混合(LOF),2.5028963562000004,2836.302,-0.5127118658930588,0.008842144452718026
116,2007-03-30,161005.OF,富国天惠成长混合(LOF),2.4828066816,2834.752,-0.05464862345406737,-0.008026570716855974
117,2007-04-02,161005.OF,富国天惠成长混合(LOF),2.5139803146,2904.376,2.4560878694150405,0.012555803571428603
118,2007-04-03,161005.OF,富国天惠成长混合(LOF),2.5603943904,2943.108,1.3335738898820253,0.018462386332323
119,2007-04-04,161005.OF,富国天惠成长混合(LOF),2.5971100026,2967.266,0.8208329425899389,0.01433982683982693
120,2007-04-05,161005.OF,富国天惠成长混合(LOF),2.6292072988000004,3001.277,1.146206642747902,0.012358851249222091
121,2007-04-06,161005.OF,富国天惠成长混合(LOF),2.6342874464,3028.755,0.9155436169337274,0.0019321974354469251
122,2007-04-09,161005.OF,富国天惠成长混合(LOF),2.6522988788000004,3096.183,2.2262612855777335,0.006837307152875338
123,2007-04-10,161005.OF,富国天惠成长混合(LOF),2.6804706064,3140.407,1.428339345574863,0.010621626327703249
124,2007-04-11,161005.OF,富国天惠成长混合(LOF),2.6968656282,3180.917,1.28996018668917,0.0061164713990351505
125,2007-04-12,161005.OF,富国天惠成长混合(LOF),2.728270177,3237.103,1.7663459939382307,0.011644832605531397
126,2007-04-13,161005.OF,富国天惠成长混合(LOF),2.7723750947999997,3229.762,-0.22677684336889786,0.01616589081675812
127,2007-04-16,161005.OF,富国天惠成长混合(LOF),2.8525028774,3318.309,2.7415952011324682,0.02890221555888739
128,2007-04-17,161005.OF,富国天惠成长混合(LOF),2.819481918,3346.852,0.860167030858177,-0.011576135351736405
129,2007-04-18,161005.OF,富国天惠成长混合(LOF),2.8065506332,3368.152,0.6364189393495794,-0.00458640458640458
130,2007-04-19,161005.OF,富国天惠成长混合(LOF),2.6961728808,3210.984,-4.666297720530431,-0.03932861609346727
131,2007-04-20,161005.OF,富国天惠成长混合(LOF),2.7834590532,3352.75,4.415032899572221,0.03237410071942448
132,2007-04-23,161005.OF,富国天惠成长混合(LOF),2.8464990666,3497.527,4.3181567370069365,0.022648083623693305
133,2007-04-24,161005.OF,富国天惠成长混合(LOF),2.8340296134000003,3511.773,0.40731636953767886,-0.004380627889997379
134,2007-04-25,161005.OF,富国天惠成长混合(LOF),2.8294112974,3514.918,0.08955590238890673,-0.0016295934164426429
135,2007-04-26,161005.OF,富国天惠成长混合(LOF),2.8686669834,3561.308,1.3198031931328091,0.013874153268587097
136,2007-04-27,161005.OF,富国天惠成长混合(LOF),2.8185582547999997,3537.802,-0.6600383903891451,-0.017467600418578533
137,2007-04-30,161005.OF,富国天惠成长混合(LOF),2.9028425218000002,3627.868,2.545817996597882,0.029903326233000405
138,2007-05-08,161005.OF,富国天惠成长混合(LOF),2.9663443668,3757.66,3.5776384366796123,0.02187574576406015
139,2007-05-09,161005.OF,富国天惠成长混合(LOF),2.946485608,3773.207,0.4137415306334268,-0.006694690954382687
140,2007-05-10,161005.OF,富国天惠成长混合(LOF),2.9143883118000002,3797.066,0.6323268243698245,-0.01089341692789969
141,2007-05-11,161005.OF,富国天惠成长混合(LOF),2.8767490364,3774.914,-0.5833978129429299,-0.01291498296489979
142,2007-05-14,161005.OF,富国天惠成长混合(LOF),2.9372489760000002,3807.441,0.8616620140220305,0.021030663027773455
143,2007-05-15,161005.OF,富国天惠成长混合(LOF),2.8663578254,3675.119,-3.475352605595193,-0.024135220125786172
144,2007-05-16,161005.OF,富国天惠成长混合(LOF),2.9474092712,3772.69,2.6549072288543556,0.02827680657375331
145,2007-05-17,161005.OF,富国天惠成长混合(LOF),3.0344645278,3852.573,2.1174016417993475,0.029536195549984212
146,2007-05-18,161005.OF,富国天惠成长混合(LOF),3.0543232866,3850.558,-0.052302707826688104,0.006544403013469147
147,2007-05-21,161005.OF,富国天惠成长混合(LOF),3.0970427095999997,3907.093,1.468228760610796,0.013986542677855818
148,2007-05-22,161005.OF,富国天惠成长混合(LOF),3.1042010994,3947.242,1.027592637288141,0.002311362958544727
149,2007-05-23,161005.OF,富国天惠成长混合(LOF),3.1709357656,4017.055,1.7686526440486712,0.02149817749014349
150,2007-05-24,161005.OF,富国天惠成长混合(LOF),3.1453041118000002,3997.873,-0.4775139996838427,-0.008083309059131794
151,2007-05-25,161005.OF,富国天惠成长混合(LOF),3.1991074932,4065.169,1.6832950921652545,0.017105939358343702
152,2007-05-28,161005.OF,富国天惠成长混合(LOF),3.2817753496,4154.35,2.1937833334850407,0.025840912371878133
153,2007-05-29,161005.OF,富国天惠成长混合(LOF),3.3632886269999998,4253.972,2.3980165368830115,0.02483816493104407
154,2007-05-30,161005.OF,富国天惠成长混合(LOF),3.1640082916,3966.363,-6.760951882146848,-0.059251630621352414
155,2007-05-31,161005.OF,富国天惠成长混合(LOF),3.2967848766,4008.882,1.0719896287858734,0.0419646766895343
156,2007-06-01,161005.OF,富国天惠成长混合(LOF),3.2646875804,3882.444,-3.153946661438279,-0.009735938922742826
157,2007-06-04,161005.OF,富国天惠成长混合(LOF),3.0970427095999997,3585.103,-7.658603704264631,-0.051350969019663406
158,2007-06-05,161005.OF,富国天惠成长混合(LOF),3.1598518072000004,3711.016,3.512116667219882,0.020280345958842982
159,2007-06-06,161005.OF,富国天惠成长混合(LOF),3.2007239038,3755.18,1.1900784044046093,0.012934814381759585
160,2007-06-07,161005.OF,富国天惠成长混合(LOF),3.294013887,3882.65,3.3945110487380172,0.029146526224659075
161,2007-06-08,161005.OF,富国天惠成长混合(LOF),3.3115634878,3919.06,0.9377615803639229,0.005327725201542233
162,2007-06-11,161005.OF,富国天惠成长混合(LOF),3.4316397038,4016.48,2.485800166366426,0.036259675057527474
163,2007-06-12,161005.OF,富国天惠成长混合(LOF),3.4935251382,4123.409,2.662256503206779,0.018033779691810636
164,2007-06-13,161005.OF,富国天惠成长混合(LOF),3.5464048564,4207.86,2.0480869106120694,0.015136492828343062
165,2007-06-14,161005.OF,富国天惠成长混合(LOF),3.5558724042,4164.694,-1.0258421145190018,0.0026696184399011003
166,2007-06-15,161005.OF,富国天惠成长混合(LOF),3.55610332,4189.29,0.5905836059023675,6.493928177153663e-05
167,2007-06-18,161005.OF,富国天惠成长混合(LOF),3.6468532294,4321.515,3.1562627557414356,0.025519480519480497
168,2007-06-19,161005.OF,富国天惠成长混合(LOF),3.6246853126000005,4348.58,0.6262849949612485,-0.006078642436522341
169,2007-06-20,161005.OF,富国天惠成长混合(LOF),3.5745765840000003,4251.244,-2.238339871866224,-0.013824297636491067
170,2007-06-21,161005.OF,富国天惠成长混合(LOF),3.6124467752,4292.132,0.9617890669178227,0.010594315245477937
171,2007-06-22,161005.OF,富国天惠成长混合(LOF),3.5473285196,4144.799,-3.4326297513683093,-0.01802608028637176
172,2007-06-25,161005.OF,富国天惠成长混合(LOF),3.4884449906,3967.273,-4.283102751182864,-0.016599401119645862
173,2007-06-26,161005.OF,富国天惠成长混合(LOF),3.5050709282000003,4020.434,1.3399884505049202,0.004766002515390166
174,2007-06-27,161005.OF,富国天惠成长混合(LOF),3.624223481,4136.066,2.8761074053199134,0.03399433427762033
175,2007-06-28,161005.OF,富国天惠成长混合(LOF),3.507611002,3949.837,-4.502563547100066,-0.03217585218222363
176,2007-06-29,161005.OF,富国天惠成长混合(LOF),3.467200737,3853.545,-2.437872752723718,-0.011520737327188835
177,2007-07-02,161005.OF,富国天惠成长混合(LOF),3.4138591872,3847.283,-0.16249972427985584,-0.015384615384615441
178,2007-07-03,161005.OF,富国天惠成长混合(LOF),3.4570404418000003,3923.896,1.9913533784751545,0.012648809523809534
179,2007-07-04,161005.OF,富国天惠成长混合(LOF),3.3891511966,3833.941,-2.2924919518764098,-0.019637966735689072
180,2007-07-05,161005.OF,富国天惠成长混合(LOF),3.2515253798,3623.344,-5.492964028397927,-0.04060775362812563
181,2007-07-06,161005.OF,富国天惠成长混合(LOF),3.3789909014000004,3800.699,4.894787798232793,0.03920176123854846
182,2007-07-09,161005.OF,富国天惠成长混合(LOF),3.4713572214000004,3914.626,2.9975275600619815,0.02733547461217789
183,2007-07-10,161005.OF,富国天惠成长混合(LOF),3.4381053462,3867.979,-1.1916080872093626,-0.009578926362003748
184,2007-07-11,161005.OF,富国天惠成长混合(LOF),3.4152446820000004,3883.063,0.3899710934314868,-0.0066492041104169175
185,2007-07-12,161005.OF,富国天惠成长混合(LOF),3.4376435146,3910.989,0.7191745279435314,0.006558485463150632
186,2007-07-13,161005.OF,富国天惠成长混合(LOF),3.4413381674,3914.692,0.0946819333933175,0.0010747632162289023
187,2007-07-16,161005.OF,富国天惠成长混合(LOF),3.3716015958,3789.937,-3.186840752733551,-0.020264376300073828
188,2007-07-17,161005.OF,富国天惠成长混合(LOF),3.4540385364,3883.902,2.4793288120620516,0.024450380110951242
189,2007-07-18,161005.OF,富国天惠成长混合(LOF),3.469509895,3902.79,0.4863150512036586,0.004479208450327565
190,2007-07-19,161005.OF,富国天惠成长混合(LOF),3.4692789792,3902.764,-0.0006661900845251712,-6.655574043257229e-05
191,2007-07-20,161005.OF,富国天惠成长混合(LOF),3.6094448698,4071.917,4.334184695769454,0.04040202342917998
192,2007-07-23,161005.OF,富国天惠成长混合(LOF),3.7209772011999998,4261.411,4.653680318140084,0.030900134348410102
193,2007-07-24,161005.OF,富国天惠成长混合(LOF),3.7020421056,4266.424,0.11763709250292731,-0.00508874270820403
194,2007-07-25,161005.OF,富国天惠成长混合(LOF),3.7179752958,4362.934,2.2620817809012936,0.004303892215568927
195,2007-07-26,161005.OF,富国天惠成长混合(LOF),3.735063065,4411.885,1.12197434111999,0.0045959878268428955
196,2007-07-27,161005.OF,富国天惠成长混合(LOF),3.696961958,4416.026,0.09386010741439592,-0.010200927357032374
197,2007-07-30,161005.OF,富国天惠成长混合(LOF),3.7729332562,4521.788,2.3949587253335856,0.02054965646470941
198,2007-07-31,161005.OF,富国天惠成长混合(LOF),3.82165649,4573.326,1.1397703740201988,0.012913887018789483
199,2007-08-01,161005.OF,富国天惠成长混合(LOF),3.7186680432,4399.206,-3.8072947347291644,-0.026948640483383635
200,2007-08-02,161005.OF,富国天惠成长混合(LOF),3.8064160472000004,4548.642,3.3968857107396127,0.023596621957277852
201,2007-08-03,161005.OF,富国天惠成长混合(LOF),3.9493529274,4715.064,3.6587183603370077,0.03755156515408875
202,2007-08-06,161005.OF,富国天惠成长混合(LOF),4.0147020988,4823.475,2.2992476878362638,0.016546804654154146
203,2007-08-07,161005.OF,富国天惠成长混合(LOF),4.030404373200001,4844.56,0.43713297985373684,0.003911192913838901
204,2007-08-08,161005.OF,富国天惠成长混合(LOF),3.9879158660000003,4786.666,-1.195031127697876,-0.010541996104044937
205,2007-08-09,161005.OF,富国天惠成长混合(LOF),4.100602776400001,4898.966,2.3461006053064946,0.028257093225246166
206,2007-08-10,161005.OF,富国天惠成长混合(LOF),4.0500322162,4847.178,-1.057121033295607,-0.01233246987273351
207,2007-08-13,161005.OF,富国天惠成长混合(LOF),4.0218604886,4841.624,-0.1145821341819939,-0.006955926791721301
208,2007-08-14,161005.OF,富国天惠成长混合(LOF),4.0673509012,4917.896,1.5753391837119102,0.011310788310271658
209,2007-08-15,161005.OF,富国天惠成长混合(LOF),4.066427238,4921.188,0.06693919513548825,-0.00022709208584081875
210,2007-08-16,161005.OF,富国天惠成长混合(LOF),4.0063891300000005,4842.497,-1.5990244631987196,-0.014764338444065772
211,2007-08-17,161005.OF,富国天惠成长混合(LOF),3.9401162953999997,4744.704,-2.019474663587826,-0.01654178674351603
212,2007-08-20,161005.OF,富国天惠成长混合(LOF),4.1301599988,5010.251,5.596703187385357,0.04823301881263564
213,2007-08-21,161005.OF,富国天惠成长混合(LOF),4.2209099082,5099.819,1.7876948679816682,0.021972492452197345
214,2007-08-22,161005.OF,富国天惠成长混合(LOF),4.3024231856,5181.036,1.5925467158736346,0.019311778543684044
215,2007-08-23,161005.OF,富国天惠成长混合(LOF),4.3915566844,5267.656,1.6718663989209859,0.020717045942464596
216,2007-08-24,161005.OF,富国天惠成长混合(LOF),4.437047097,5351.454,1.590802436605575,0.010358607634872063
217,2007-08-27,161005.OF,富国天惠成长混合(LOF),4.4238848964,5377.675,0.4899789851505864,-0.0029664324746292436
218,2007-08-28,161005.OF,富国天惠成长混合(LOF),4.4005624006,5386.546,0.16495976421037148,-0.005271949055224878
219,2007-08-29,161005.OF,富国天惠成长混合(LOF),4.3527628300000005,5304.547,-1.522292764231489,-0.010862150390932412
220,2007-08-30,161005.OF,富国天惠成长混合(LOF),4.393173095,5375.734,1.3419996090146964,0.009283819628647105
221,2007-08-31,161005.OF,富国天惠成长混合(LOF),4.4552894452,5432.745,1.060524944128551,0.014139290407358729
222,2007-09-03,161005.OF,富国天惠成长混合(LOF),4.481382930600001,5558.427,2.3134161459814475,0.005856743028921141
223,2007-09-04,161005.OF,富国天惠成长混合(LOF),4.437047097,5498.079,-1.0857028436282417,-0.009893337455557427
224,2007-09-05,161005.OF,富国天惠成长混合(LOF),4.4294268756,5501.073,0.05445538341665511,-0.0017174082747852815
225,2007-09-06,161005.OF,富国天惠成长混合(LOF),4.4606005086,5551.112,0.9096225409115595,0.007037847982483525
226,2007-09-07,161005.OF,富国天惠成长混合(LOF),4.374699831,5430.858,-2.166304697148966,-0.01925764870321478
227,2007-09-10,161005.OF,富国天惠成长混合(LOF),4.3980223268000005,5515.403,1.5567521743341488,0.005331221958300381
228,2007-09-11,161005.OF,富国天惠成长混合(LOF),4.2675548998,5255.769,-4.707434796695726,-0.029665021526829816
229,2007-09-12,161005.OF,富国天惠成长混合(LOF),4.3028850172,5336.557,1.5371299613814755,0.008278772793679945
230,2007-09-13,161005.OF,富国天惠成长混合(LOF),4.3961750003999995,5487.452,2.8275721593529393,0.02168079854030247
231,2007-09-14,161005.OF,富国天惠成长混合(LOF),4.4398180866,5535.975,0.8842537483699198,0.009927513394264231
232,2007-09-17,161005.OF,富国天惠成长混合(LOF),4.484384836,5640.217,1.8829926074449266,0.010037967441618667
233,2007-09-18,161005.OF,富国天惠成长混合(LOF),4.4213448226,5617.581,-0.40133207640768986,-0.014057672502574725
